id_ticket,asunto,fk_fecha_solicitud,fk_fecha_resuelto,fk_usuario,fk_agente,fk_servicio,fk_canal,fk_tipo,fk_prioridad,fk_estado
71881,Solicitud apertura TEC Digital: EXCEL AVANZADO 1 P425 GR 2 B I 2026,618,581.0,2,3,21,2,3,3,1
71882,Solicitud de acceso a Sharepoint.,619,579.0,5,3,11,2,3,3,1
71883,Divulgar,620,590.0,1,1,26,2,3,3,1
71884,Actualización de cursos,621,583.0,9,4,35,4,2,2,1
71885,Incorporación de profesor en comunidad.,622,580.0,3,3,7,3,3,3,1
71886,Correccion de nombre,623,570.0,5,1,12,5,3,3,1
71887,Ingreso al TEC Digital,624,584.0,2,3,25,2,3,3,1
71888,Acceso al Tec Digital,625,589.0,5,3,1,2,3,3,1
71889,Actualización de cursos,626,588.0,5,3,34,3,3,3,1
71890,Solicitud de asignación de grupos en TEC Digital,627,582.0,3,3,6,2,3,3,1
71891,Acceso a la plataforma,628,599.0,10,3,1,2,3,3,1
71892,actualización Cátedra Física General I,629,585.0,10,3,7,2,3,3,1
71893,Ayuda para entrar a la plataforma TEC-Digital,630,591.0,9,4,35,4,2,2,1
71894,Ayuda para el acceso a la plataforma,631,592.0,5,1,13,2,3,3,1
71895,Acceso al TEC Digital,632,595.0,5,3,1,6,3,3,1
71896,Acceso Tec Digital,633,596.0,5,1,2,2,3,3,1
71897,Solicitud para añadirme a la comunidad,634,597.0,5,1,7,2,3,3,1
71898,Consulta inclusión y reflejo de cursos,635,604.0,5,1,5,2,3,3,1
71899,Ayuda no puedo ingresar al correo,636,598.0,5,1,38,2,3,3,1
71900,Necesito soporte tecnico,637,632.0,10,1,11,2,3,3,1
71902,Incluir estudiantes en Laboratorio de proyectos I,638,604.0,10,3,5,6,3,3,1
71903,Consulta sobre actualizacion de cursos,639,602.0,8,1,5,2,3,3,1
71904,Agregar cuentas como profesor asociado en cursos de Tec Digital - II Bimestre 2026,640,601.0,10,1,6,2,3,3,1
71905,Inclusión a comunidades,641,600.0,10,3,7,6,3,3,1
71906,acceso plataforma,642,605.0,5,3,5,2,3,3,1
71907,Ingreso al TEC Digital,643,603.0,2,3,25,2,3,3,1
71908,Problemas recurrentes con la matrícula,644,612.0,1,1,5,2,3,3,1
71909,Ayuda para ingreso a la plataforma,645,609.0,5,1,5,2,3,3,1
71910,ayuda para ingreso,646,608.0,5,1,5,2,3,3,1
71911,Ingreso al TEC Digital,647,610.0,2,1,25,2,3,3,1
71912,Actualización cursos tec digital,648,611.0,5,1,34,2,3,3,1
71913,Solicitud de Turnitin,649,613.0,10,1,18,2,3,3,1
71914,Actualizacion Cátedra Física General I,650,619.0,10,1,4,2,3,3,1
71915,Consulta,651,614.0,9,4,35,4,2,2,1
71916,Re: Consulta,652,615.0,9,4,35,2,2,2,1
71917,RE: Consulta,653,617.0,3,1,10,2,3,3,1
71918,Boleta perfil de ingreso 2026,654,633.0,5,1,11,2,3,3,1
71919,Ingreso al TEC Digital,655,616.0,2,1,25,2,3,3,1
71921,Problemas de acceso a TEC Digital  Usuario y contraseña inválidos,656,617.0,5,1,1,2,3,3,1
71922,Consulta,657,620.0,1,1,2,2,3,3,1
71923,Agregar estudiante a cátedra de cálculo superior,658,637.0,10,1,7,2,3,3,1
71924,Comunidad estudiantes de ingeniería en Materiales,659,621.0,5,1,7,2,3,3,1
71925,Cambio de profesor de curso,660,622.0,5,1,6,2,3,3,1
71926,Ingreso al TEC Digital,661,624.0,2,1,25,2,3,3,1
71927,Problemas con el dominio TEC,662,625.0,5,1,11,2,3,3,1
71928,Agregar estudiantes de grupo de inclusión Resistencia de Materiales a la cátedra.,663,626.0,10,1,4,2,3,3,1
71929,RV: MDE - Matrícula 2° bimestre 2026 - Gerencia de Logística y Cadena de Suministros,664,646.0,5,1,5,2,3,3,1
71930,Usuario de teams,665,627.0,5,1,11,2,3,3,1
71931,Solicitud de apertura de curso - TECDIGITAL,666,628.0,9,4,35,4,2,2,1
71932,Solicitud de cuentas y cambios.,666,629.0,1,1,10,2,3,3,1
71933,Necesito cambiar una comunidad por cambio de carrera,667,636.0,5,1,7,2,3,3,1
71934,Solicitud de apertura de curso - TECDIGITAL,668,659.0,10,1,21,2,3,3,1
71935,Solicitud actualización de grupos,669,638.0,10,1,6,2,3,3,1
71936,Inclusión,670,639.0,5,1,34,2,3,3,1
71937,Divulgar en la comunidad de San José,671,630.0,1,1,27,2,3,3,1
71938,Cambio de docente,672,631.0,1,1,6,2,3,3,1
71939,Problema al ingresar al TEC digital,673,686.0,5,1,1,2,3,3,1
71940,Correo institucional y TECDigital,674,651.0,8,1,1,2,3,3,1
71941,Por accidente pulse un boton del curso de fundamen...,675,634.0,5,1,5,2,3,3,1
71942,Toque el boton de darse de baja por accidente,676,635.0,5,1,5,2,3,3,1
71943,Acceso a plataforma tec digital,677,645.0,5,1,2,2,3,3,1
71944,Envió de lista de asistentes,678,641.0,1,1,5,2,3,3,1
71945,Consulta sobre expediente estudiantil,679,642.0,5,3,29,2,3,3,1
71946,Acceso al TEC Digital,680,643.0,5,3,1,5,3,3,1
71947,Ayuda a agregar estudiante a Cátedra,681,644.0,10,3,7,2,3,3,1
71948,Envió aviso estudiantes,682,649.0,1,1,27,2,3,3,1
71949,agregar estudiantes a comunidad,683,647.0,10,1,5,1,3,3,1
71951,Ingreso al TEC Digital,684,648.0,2,1,12,2,3,3,1
71952,Solicitud de agregar estudiantes a comunidad,685,663.0,10,1,7,2,3,3,1
71953,Problema con visualizar el resultado de las inclusiónes,686,653.0,5,1,34,2,3,3,1
71954,Ayuda con descarga de matriz de calificación,687,675.0,11,1,28,2,3,3,1
71955,Ayuda con microsoft authenticator,688,652.0,5,1,38,2,3,3,1
71956,Re: [Centro de Ayuda del TEC Digital] Actualización: Re: [Centro de Ayuda del TEC Digital] Actualización: Información de curso,689,722.0,5,1,11,2,3,3,1
71957,Fwd: Problemas para ingresar a la plataforma TEC Digital,690,658.0,5,1,1,2,3,3,1
71958,Solicitud,691,654.0,10,1,7,2,3,3,1
71959,Acceso a curso - Aseguramiento de la calidad del software GR 51,692,656.0,10,1,6,2,3,3,1
71960,Incorporación de estudiantes nuevos del PTEI al TEC Digital,693,656.0,1,1,21,2,3,3,1
71961,agregar a subgrupo,694,655.0,5,1,7,5,3,3,1
71962,RV: EIE-064-2026 Apertura curso MI3124 Dibujo Industrial,695,657.0,10,1,6,2,3,3,1
71963,RV: Solicitud de divulgación,696,678.0,1,1,26,2,3,3,1
71964,Favor incluir estudiante en el TECDIGITAL,697,660.0,10,3,7,2,3,3,1
71965,Solicitud de soporte para acceso a tecDigital,698,662.0,5,3,1,2,3,3,1
71966,Incluir un estudiante en la cátedra de Física General 3,699,661.0,5,1,7,2,3,3,1
71969,RE: [Centro de Ayuda del TEC Digital],700,666.0,10,1,7,2,3,3,1
71972,Solicitud de inclusión de estudiantes en la Comunidad de Cálculo Superior (MA-2104),701,676.0,10,1,4,2,3,3,1
71973,RE: Inclusión aprobada y solicitud de información - MA2104 Gr1,702,664.0,5,1,7,2,3,3,1
71974,Consulta sobre curso CE2201 - Grupo 2,703,665.0,10,1,6,2,3,3,1
71975,RV: Inclusiones,704,667.0,3,3,34,2,3,3,1
71976,Acceso a facampos@itcr.ac.cr a TECDigital,705,672.0,1,1,2,2,3,3,1
71977,Solicitud de actualizar grupo en comunidad de Escuela de Ingeniería en Computación,706,691.0,10,1,7,2,3,3,1
71978,Consulta sobre solicitud de inclusión,707,671.0,5,3,34,6,3,3,1
71979,Inclusiones sin registrar,708,670.0,5,4,35,4,2,2,1
71980,Re: [Centro de Ayuda del TEC Digital] Re: Acceso Tec Digital,709,668.0,5,1,16,2,3,3,1
71981,RE: Solicitud para agregar tutor a comunidad en TEC Digital,710,669.0,5,1,7,2,3,3,1
71982,Favor comunicar a todos los estudiantes sgte anuncio,711,679.0,10,1,26,2,3,3,1
71983,Por favor agregar un estudiante a la comunidad de Cálculo para Administración,712,674.0,10,3,7,2,3,3,1
71984,Acceso a grupo 18 de Dibujo Técnico,713,673.0,10,1,6,2,3,3,1
71985,agregar estudiante a una comunidad,714,677.0,5,3,7,2,3,3,1
71987,Cambio de escuela,715,685.0,5,1,11,2,3,3,1
71988,Problemas con el TEAMS,716,679.0,5,3,11,2,3,3,1
71989,**importante** acceso a las grabaciones de Conta IV lunes noche,717,680.0,5,1,11,2,3,3,1
71990,Solicitud de inclusión de estudiantes,718,680.0,10,1,38,2,3,2,1
71991,Solicitud de inclusión de estudiantes,718,687.0,10,3,4,2,3,3,1
71992,Solicitud de ayuda en usuario para estudiante Jason Bonilla,719,681.0,5,1,14,2,3,3,1
71993,Cambio de letra,720,682.0,1,1,11,2,3,3,1
71994,Inclusión de profesores en curso,721,683.0,10,1,6,2,3,3,1
71995,Solicitud de ayuda en usuario para estudiante Pablo Campos Serrano,722,684.0,1,1,14,2,3,3,1
71996,Incorporación de estudiantes tutores en comunidades de Física en tecDigital,723,690.0,10,1,7,2,3,3,1
71997,RV: Ingreso a TEC Digital,724,690.0,1,1,2,2,3,3,1
71998,Corrección de nombre,725,696.0,2,1,12,2,3,3,1
71999,Corregir,726,699.0,1,1,11,2,3,3,1
72000,Restablecimiento de contraseña a Docente,727,693.0,2,1,14,2,3,3,1
72001,Solicitud de ajuste de grupos,728,694.0,5,1,5,2,3,3,1
72002,Actualizar cátedra,729,695.0,10,1,4,2,3,3,1
72003,cambio de nombre,730,696.0,5,1,12,5,3,3,1
72005,Acceso Cátedra tecDigital,731,697.0,5,1,7,2,3,3,1
72006,Activación de curso en el TECDigital,732,698.0,5,1,5,2,3,3,1
72007,Solicitud de asistencia: Deshabilitar autenticación de dos factores - Fabián de Jesus Soto Vargas,733,700.0,5,1,38,2,3,3,1
72008,Perdida de verificación de sistema dos pasos para ingresar a Office y Outlook,734,701.0,7,1,38,2,3,3,1
72009,Solicitud de enlace de pago para Módulo II,735,702.0,8,1,11,2,3,3,1
72010,Materia no incluida,736,703.0,5,1,11,2,3,3,1
72011,Divulgar,737,704.0,1,1,26,2,3,3,1
72012,Consulta,738,707.0,10,1,6,2,3,3,1
72013,Solicitud de ayuda en cuenta,739,705.0,1,1,14,2,3,3,1
72014,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL A225,740,708.0,2,1,21,2,3,3,1
72015,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN A225,740,710.0,2,1,21,2,3,3,1
72016,Cuenta que requiere atención,741,706.0,1,1,14,2,3,3,1
72017,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL B225,741,709.0,2,1,21,2,3,3,1
72018,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN B225,741,711.0,2,1,21,2,3,3,1
72019,Banner Matlab,741,745.0,10,1,27,2,3,3,1
72020,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN B125,742,713.0,2,1,21,2,3,3,1
72021,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN A125,742,712.0,2,1,21,2,3,3,1
72022,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN C125,743,714.0,2,1,21,2,3,3,1
72023,INCLUIR EN COMUNIDAD CATEDRA DINAMICA 2026.,744,719.0,5,1,7,2,3,3,1
72024,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 2 A325,745,715.0,2,1,21,2,3,3,1
72025,Solicitud apertura TEC Digital: HERRAMIENTAS PARA LA SOLUCIÓN DE PROBLEMAS A325,745,717.0,2,1,21,2,3,3,1
72026,Solicitud apertura TEC Digital: HERRAMIENTAS PARA LA SOLUCIÓN DE PROBLEMAS B325,745,718.0,2,1,21,2,3,3,1
72027,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 2 B325,745,716.0,2,1,21,2,3,3,1
72028,Solicitud de sincronizacion de datos en plataforma,746,725.0,5,1,12,2,3,3,1
72029,RE: Problemas con el Tec digital,747,720.0,5,1,5,2,3,3,1
72030,Solicitud de asignación de cursos,748,721.0,10,1,6,2,3,3,1
72031,Fwd: ImprPant.,749,723.0,5,1,2,2,3,3,1
72032,solicitud de ayuda con comunidad Tutorías Elementos Activos,750,726.0,10,1,7,2,3,3,1
72034,Mi cuenta se encuentra fuera del tenant del TEC,751,724.0,5,1,11,2,3,3,1
72035,Solicitud apertura TEC Digital: Cursos nivelatorios de Estadística MQ,752,789.0,10,1,23,2,3,3,1
72036,Solicitud de acceso a Turnitin,753,727.0,10,1,18,2,3,3,1
72037,Solicitud de Soporte por no activacion del Tec Digital,754,729.0,10,3,2,2,3,3,1
72039,Duda Usuario s.rodriguez@estudiantec.cr,755,728.0,5,1,7,2,3,3,1
72040,Problemas de acceso al correo personal ITCR,756,730.0,5,3,11,2,3,3,1
72041,Re: Problemas de acceso al correo personal ITCR,757,729.0,5,3,11,2,3,3,1
72042,Solicitud de actividad estudiantil,758,741.0,10,1,28,2,3,3,1
72043,Actualización de curso,759,733.0,10,1,6,2,3,3,1
72044,Inclusión nuevos estudiantes,760,731.0,2,3,25,2,3,3,1
72045,Consulta sobre cambio de contraseña en TEC Digital,761,732.0,5,3,11,2,3,3,1
72046,Solicitud de actualización de estudiantes,762,735.0,10,1,4,2,3,3,1
72047,Solicitud de inclusión de estudiante en la Comunidad de Cálculo Superior (MA-2104),763,736.0,10,3,7,2,3,3,1
72048,Ingresar estudiante asistente a la comunidad,764,734.0,10,1,7,2,3,3,1
72049,Restablecimiento de contraseña a estudiante,765,737.0,2,3,14,2,3,3,1
72050,Restablecimiento de contraseña a estudiante,766,738.0,2,3,14,2,3,3,1
72051,Consulta,767,739.0,10,3,11,2,3,3,1
72053,Introducción a cátedra de Física General II,768,740.0,5,1,7,2,3,3,1
72054,Creación de GAAPs,769,825.0,5,1,30,2,3,3,1
72055,Apoyo corrección de nombre,770,746.0,10,1,12,2,3,3,1
72056,Solicitud apertura TEC Digital: EXCEL INTERMEDIO A126 GR 1 B I 2026,771,742.0,2,1,21,2,3,3,1
72057,Divulgar,772,748.0,1,1,27,2,3,3,1
72058,Problemas con el autenticador,773,743.0,5,1,11,2,3,3,1
72059,Re: Solicitud de acceso a funcionalidad de expediente estudiantil,774,754.0,1,1,10,2,3,3,1
72060,Incluir estudiante en comunidad,775,744.0,3,1,7,2,3,3,1
72061,Solicitud apertura TEC Digital: COSTOS DE PRODUCCIÓN A225,776,751.0,2,3,21,2,3,3,1
72062,Solicitud apertura TEC Digital: COSTOS DE PRODUCCIÓN B225,776,750.0,2,3,21,2,3,3,1
72063,Solicitud apertura TEC Digital: ESTADÍSTICA A325,776,752.0,2,3,21,2,3,3,1
72064,Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos,777,747.0,10,1,6,2,3,3,1
72065,Solicitud,778,749.0,1,3,5,2,3,3,1
72066,Re: solicitud de apertura de un curso en Educación Continua,779,753.0,1,1,22,2,3,3,1
72067,Re: solicitud de apertura de un curso en Educación Continua,780,760.0,1,1,22,2,3,3,1
72068,Error en la página web,781,755.0,7,3,11,2,3,3,1
72069,RE: [Centro de Ayuda del TEC Digital] Re: Solicitud de agregar estudiantes a comunidad,782,756.0,10,3,7,2,3,3,1
72070,Problema con la Cátedra de Física 3,783,757.0,5,1,7,2,3,3,1
72071,Solicitud apertura TEC Digital: Proyecto de Graduación TSP A125,784,759.0,2,3,21,2,3,3,1
72072,Solicitud apertura TEC Digital: Proyecto de Graduación TSP B125,785,758.0,2,1,21,2,3,3,1
72073,Reporte de casos,786,833.0,5,1,11,5,3,3,1
72074,RV: Publicación de mensaje a toda la comunidad estudiantil,787,761.0,1,5,26,6,3,3,1
72075,RV: CIM-036-2026,788,762.0,10,3,5,2,3,3,1
72077,Reingreso al curso Sensores y Actuadores,789,763.0,5,3,5,3,3,3,1
72078,Consulta,790,769.0,10,3,19,2,3,3,1
72079,Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,791,765.0,9,4,35,2,2,2,1
72081,Duda sobre agregarme a la cátedra.,792,764.0,5,3,7,2,3,3,1
72083,RE: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,793,775.0,9,4,35,6,2,2,1
72084,RE: CIM-036-2026,794,766.0,1,3,5,2,3,3,1
72085,Re: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,795,778.0,1,1,11,2,3,3,1
72087,"Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",796,768.0,10,3,7,2,3,3,1
72088,RV: Talleres Marzo - TEC Digital,797,776.0,1,1,28,2,3,3,1
72089,consulta para llevar los talleres-profesores nuevos,798,773.0,1,3,40,2,3,3,1
72090,RV: Estudiante Stefany Mathiew-TECDIGITAL,799,767.0,5,3,5,2,3,3,1
72091,RE: Enlace docente y tutor/a individual,800,772.0,10,3,7,2,3,3,1
72092,problemas con leccion de excel,801,771.0,7,3,11,2,3,3,1
72093,RE: Enlace docente y tutor/a individual,802,770.0,10,3,7,2,3,3,1
72094,"Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",803,768.0,10,3,7,2,3,3,1
72095,RE: Talleres Marzo - TEC Digital,804,778.0,10,1,28,2,3,3,1
72096,RE: Tutoria Mate discreta,805,774.0,10,3,7,2,3,3,1
72097,Historial de Carga TEC Digital,806,781.0,5,3,28,2,3,3,1
72099,Re: [Centro de Ayuda del TEC Digital] Re: Solicitud de actualización de estudiantes,807,782.0,10,1,4,2,3,3,1
72100,Expediente estudiantil,808,779.0,8,1,29,6,3,3,1
72101,Agregar estudiante a comunidad,809,783.0,3,1,7,2,3,3,1
72102,agregar a catedra,810,784.0,5,1,7,6,3,3,1
72103,Divulgar,811,804.0,1,1,26,2,3,3,1
72104,"Saludos, el enlace",812,788.0,10,1,40,2,3,3,1
72105,Refresco general de los integrantes de la comunidad del tecDigital.,813,785.0,10,1,4,2,3,3,1
72106,RE: Talleres Marzo - TEC Digital,814,787.0,10,1,28,2,3,3,1
72107,Ingreso al TEC Digital,815,786.0,2,1,25,2,3,3,1
72108,cuentas cursos tecnico en Electromecánica,816,794.0,2,1,21,2,3,3,1
72109,RE: [Centro de Ayuda del TEC Digital] Re: Aparentes inconsistencias en el Gestor de Atributos,817,791.0,10,1,31,2,3,3,1
72110,Consulta notas,818,796.0,7,1,11,2,3,3,1
72111,Solicitud de acceso a la cátedra de Matemáticas,819,790.0,5,1,7,2,3,3,1
72113,Solicitud de asignación de contraseña para perfil,820,792.0,8,1,11,2,3,3,1
72114,problemas con semana 3 excel,821,795.0,8,1,11,2,3,3,1
72115,Apoyo SMS - Estudio de Perfil de ingreso,822,808.0,1,1,27,2,3,3,1
72116,Problema con entrega de Imagen,823,800.0,5,1,28,2,3,3,1
72117,cierre de curso,824,793.0,10,1,6,2,3,3,1
72118,Solicitud de permiso plataforma Tec Digital,825,797.0,9,4,35,2,2,2,1
72119,RE: Solicitud de permiso plataforma Tec Digital,826,803.0,1,1,5,2,3,3,1
72120,Consulta carga de archivo,827,798.0,9,4,28,2,2,2,1
72121,Consulta carga de archivo,828,799.0,5,1,28,2,3,3,1
72122,Solicitud de publicación,829,802.0,1,1,27,2,3,3,1
72123,agregar a catedras,830,801.0,5,1,7,6,3,3,1
72124,RE: [Centro de Ayuda del TEC Digital] Re: Consulta sobre correos de carrera,831,820.0,5,1,7,2,3,3,1
72125,Consulta sobre entrega,832,806.0,10,3,28,2,3,3,1
72127,acceso Tec Digital,833,807.0,1,1,21,2,3,3,1
72128,Cambio de nombre en la plataforma,834,805.0,5,3,12,5,3,3,1
72129,Re: [Centro de Ayuda del TEC Digital] Re: Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos,835,809.0,10,1,4,2,3,3,1
72130,Colaboración con cuenta de tec digital,836,814.0,2,1,14,2,3,3,1
72131,Inclusion Luciano Vincenti Pérez,837,810.0,5,1,5,2,3,3,1
72132,Solicitud Herramienta Turnitin,838,811.0,5,1,18,2,3,3,1
72134,No puedo conectar laptop a red WiFi WTec,839,812.0,5,3,11,2,3,3,1
72135,Consulta sobre puntaje en GAAP,840,813.0,10,3,30,5,3,3,1
72136,cambio de correo,841,816.0,1,3,12,2,3,3,1
72137,acceso TEC digital,842,815.0,2,3,21,2,3,3,1
72138,Inclusión de nuevo estudiante del PTEI,843,817.0,1,1,9,2,3,3,1
72139,Tiempo de respuesta,844,823.0,10,3,11,2,3,3,1
72140,no me deja mandar documentos,845,976.0,8,3,16,3,3,3,1
72141,Reporte de fallo técnico - Nathaly Avigail Potoy Castillo - 2026094145,846,821.0,5,3,30,2,3,3,1
72142,"Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",847,818.0,10,3,7,2,3,3,1
72143,Auxilio,848,819.0,10,3,6,2,3,3,1
72145,Solicitud de inclusión de estudiante en Cátedra Laboratorio Física general I,849,822.0,10,3,7,2,3,3,1
72146,Ingreso al TEC Digital: ADMINISTRACIÓN P126 G1,850,824.0,2,3,21,2,3,3,1
72147,Ingreso al TEC Digital: ADMINISTRACIÓN P126 G2,850,824.0,2,3,21,2,3,3,1
72148,Buenas tardes. Una consulta: En entrega de eval,851,835.0,10,1,28,2,3,3,1
72149,Acta estudiante Hazel Masis,852,830.0,5,1,11,2,3,3,1
72150,Solicitud de divulgación [Apoyo a cursos PAMTEC I semestre 2026],853,841.0,5,1,27,2,3,3,1
72151,"Buenas tardes, El aula virtual no me permite carga...",854,968.0,7,1,28,2,3,3,1
72153,Problema para ver un archivo de catedra,855,968.0,5,1,28,2,3,3,1
72154,Bloqueo de usuario,856,826.0,5,1,1,2,3,3,1
72156,No existe profesor asignado al curso,857,827.0,7,1,11,2,3,3,1
72157,RE: Solicitud de permiso plataforma Tec Digital,858,829.0,1,1,5,2,3,3,1
72158,Error Catedra,859,828.0,5,1,7,2,3,3,1
72159,Solicitud de apertura de cursos PFM Grupos: G17-01-2025 y G17-02-2025,860,839.0,10,1,21,2,3,3,1
72160,Problemas de ingreso al Tec Digital,861,831.0,10,1,2,2,3,3,1
72161,Solicitud de apertura de cursos PFM Grupos: G18-01-2026,862,832.0,2,1,21,2,3,3,1
72162,Problema con cuenta de estudiantec,863,834.0,5,1,11,2,3,3,1
72163,"RV: Inicio de curso "" Mi quehacer y el Control Interno""",864,837.0,1,1,2,2,3,3,1
72164,Ingreso al TEC Digital,865,836.0,2,1,25,2,3,3,1
72166,RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.,866,838.0,9,4,35,4,2,2,1
72167,RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.,867,846.0,1,1,27,2,3,3,1
72168,RV: acceso TEC digital,868,840.0,2,1,9,2,3,3,1
72169,Divulgar,869,861.0,1,1,26,2,3,3,1
72170,Favor divulgar con todos los estudiantel del TEC,870,842.0,10,1,27,2,3,3,1
72171,RE: Consulta sobre difusión en el tec digital,871,843.0,9,4,35,4,3,2,1
72172,Consulta de difusión de información por medio del tec digital.,872,844.0,5,1,26,2,3,3,1
72174,Re: [Centro de Ayuda del TEC Digital] Re: Inclusion Luciano Vincenti Pérez,873,845.0,5,1,5,2,3,3,1
72175,RE: [Centro de Ayuda del TEC Digital] Re: Apoyo SMS - Estudio de Perfil de ingreso,874,847.0,1,1,27,2,3,3,1
72176,Examen,875,855.0,10,1,30,2,3,3,1
72177,Favor de agregar a estudiante a la comunidad del tecDigital,876,849.0,5,1,7,2,3,3,1
72178,RV: Consulta TEC Digital,877,848.0,2,1,11,2,3,3,1
72179,solicitud de colaboración - Planes de Trabajo,878,859.0,1,1,36,2,3,3,1
72180,Solicitud de actividad,879,851.0,1,1,28,2,3,3,1
72181,Quiz 3 GAAP,880,851.0,10,1,30,5,3,3,1
72182,Dar de baja en curso,881,850.0,5,1,5,5,3,3,1
72183,GAAPs,882,852.0,5,1,30,5,3,3,1
72184,Solicitud para incluir docente -Plan de Trabajo TEC Digital,883,853.0,10,1,6,2,3,3,1
72186,Cambio de comunidad en TEC Digital,884,856.0,5,1,7,2,3,3,1
72187,Solicitud para incluir docente -Plan de Trabajo TEC Digital,885,854.0,10,1,6,2,3,3,1
72188,RV: Apoyo para difusión de encuestas  Diseño de experiencia VR - CerviCARE IA,886,860.0,1,1,26,2,3,3,1
72189,Consulta sobre entreda de examen corto,887,857.0,1,1,28,2,3,3,1
72190,RV: Mi Quehacer y el Control Interno - Inicio del curso curso Mi quehacer y el Control Interno,888,858.0,1,1,30,2,3,3,1
72192,Inclusión datos Planes de Trabajo,889,885.0,1,1,36,2,3,4,1
72193,Problema con una evaluación,890,862.0,5,1,30,2,3,3,1
72194,Consulta correo institucional,891,865.0,8,1,38,2,3,3,1
72195,RE: [Centro de Ayuda del TEC Digital] Re: RE: [Centro de Ayuda del TEC Digital] Re: Consulta sobre correos de carrera,892,864.0,5,1,7,2,3,3,1
72197,Problema con GAAP,893,866.0,5,1,30,5,3,3,1
72198,Corrección de nombre,894,868.0,9,4,35,4,2,2,1
72199,RV: Corrección de nombre,895,869.0,1,1,12,2,3,3,1
72200,Dar de baja en curso,896,867.0,5,1,5,5,3,3,1
72202,Consulta sobre cómo tener acceso a AutoCAD,897,870.0,8,1,11,2,3,3,1
72203,Consulta,898,871.0,1,1,6,2,3,3,1
72204,Solicitud de apoyo inclusión de notas,899,877.0,1,1,28,2,3,3,1
72205,Solicitud de soporte,900,872.0,9,4,28,6,2,2,1
72206,Solicitud de soporte,901,873.0,10,1,28,2,3,3,1
72207,Recuperacion de cuenta tec digital,902,874.0,8,1,2,2,3,3,1
72208,Solicitud de acceso a Turnitin,903,875.0,10,1,18,2,3,3,1
72209,Divulgar,904,877.0,1,1,26,2,3,3,1
72210,acceso a la Plataforma,905,876.0,1,1,7,2,3,3,1
72211,Consulta para curso de cooperación,906,878.0,1,1,11,2,3,3,1
72212,Solicitud de cuenta para Turnitin,907,879.0,10,1,18,2,3,3,1
72214,Difusión de encuesta,908,880.0,1,1,26,2,3,3,1
72215,RE: [Centro de Ayuda del TEC Digital] Re: solicitud de colaboración - Planes de Trabajo,909,884.0,1,1,36,2,3,3,1
72216,Inclusión Cátedra CDI,909,881.0,5,3,7,2,3,3,1
72217,Solicitud para uso de Turnitin,910,883.0,10,1,18,2,3,3,1
72218,Problemas al habilitar una rúbrica,911,882.0,10,1,39,2,3,3,1
72219,Consulta,912,883.0,2,1,30,2,3,3,1
72220,Divulgar,913,898.0,1,1,26,2,3,3,1
72222,RV: Feria de la Salud,914,893.0,1,1,26,2,3,3,1
72223,Registro del histórico de la carpeta,915,886.0,11,2,16,2,3,3,1
72224,RV: Charla: Autocuidado y Salud Mental,916,891.0,1,1,26,2,3,3,1
72225,RV: Consulta Taller de Inducción,917,888.0,1,1,5,2,3,3,1
72226,agregar a cátedra,918,887.0,5,1,7,5,3,3,1
72227,RV: Charla: VPH,919,891.0,1,1,26,2,3,3,1
72228,Comunidad tec digital,920,889.0,5,2,4,2,3,3,1
72229,Solicitud para agregar Labores Administrativas y proyectos de investigación en el sistema de Planes de Trabajo en el TEC Digital,921,901.0,1,1,36,2,3,3,1
72230,Reingreso,922,890.0,5,2,29,2,3,3,1
72233,Guías de uso plataforma,923,892.0,1,1,11,1,3,3,1
72234,Consulta Actualización Comunidad Tec Digital.,924,894.0,1,2,4,2,3,3,1
72236,Consulta sobre la incrustación de audios/videos,925,949.0,5,2,30,2,3,3,1
72238,RE: [Centro de Ayuda del TEC Digital] Re: Solicitud de apertura de cursos PFM Grupos: G18-01-2026,926,895.0,2,2,21,2,3,3,1
72239,Para compartir,927,909.0,1,1,26,2,3,3,1
