id_ticket,id_dim_estado,Asunto,id_dim_usuario,id_dim_agente,id_dim_servicio,id_dim_canal,id_dim_tipo,id_dim_prioridad,id_dim_tiempo_solicitud,id_dim_tiempo_resuelto,tiempo_resolucion_horas,cumple_sla
71811,1,Cambio de carrera,5,1,7,2,3,3,505,505,0.83,1
71812,1,Reporte de fallo en plataforma - Sandy Paola Pinzón Zea- Carné 2026801016,5,1,1,2,3,3,505,505,0.32,1
71813,1,Ingreso al TEC Digital,2,1,21,2,3,3,505,505,0.15,1
71814,1,agregar estudiantes a cursu,10,1,5,6,3,3,505,505,0.00,1
71815,1,Actualización de carrera,5,3,11,6,3,3,505,505,0.00,1
71816,1,Inclusión a Cátedra de Resistencia de Materiales,5,3,7,5,3,3,505,505,0.00,1
71817,1,Problemas para llenar una boleta de primer ingreso.,5,1,11,2,3,3,505,532,18.48,0
71818,1,Acceso al TEC Digital,5,3,1,6,3,3,505,505,0.00,1
71819,1,Agregar estudiantes a cátedra,10,1,7,2,3,3,505,505,0.15,1
71820,1,INCORPORACION EN CURSOS,1,3,6,2,3,3,505,505,0.33,1
71821,1,Actualización de cursos,5,1,11,2,3,3,505,532,14.03,0
71822,1,Acceso a microsoft online,5,1,11,2,3,3,505,532,13.77,0
71823,1,Solicitud de apertura de cuenta de correo y acceso a TEC Digital,10,4,35,2,3,2,505,532,10.15,0
71825,1,Fw: Solicitud de apertura de cuenta de correo y acceso a TEC Digital,10,1,2,2,3,3,532,532,2.58,1
71826,1,Fw: Contacto_asistente_IS2026,5,1,5,2,3,3,532,532,2.18,1
71827,1,Ingreso al TEC Digital,2,1,25,2,3,3,532,532,2.28,1
71828,1,Problema con mi correo,5,1,11,2,3,3,532,532,1.80,1
71829,1,RE: Contacto_asistente_IS2026,5,1,5,2,3,3,532,532,1.45,1
71830,1,Consulta Urgente Lic - TEC Digital,5,1,7,2,3,3,532,532,2.02,1
71831,1,Clave de formulario,5,1,11,2,3,3,532,532,0.00,1
71832,1,Envío aviso estudiantes,1,1,27,2,3,3,532,532,2.67,1
71833,1,Solicitud de inclusión a la comunidad de Cálculo Superior,3,3,7,2,3,3,532,532,0.63,1
71834,1,Visibilidad de solicitud de inclusión,5,3,34,6,3,3,532,532,0.00,1
71835,1,Error en página principal,10,3,11,6,3,3,532,532,0.00,1
71836,1,Solicitud de archivo,10,1,34,2,3,3,532,532,0.80,1
71837,1,Actualización de carrera,5,3,11,5,3,3,532,532,0.00,1
71838,1,Re: Solicitud de archivo,9,4,34,4,2,2,532,532,0.13,1
71839,1,Error para ver una clase grabada subida en documentos,5,1,11,2,3,3,532,532,0.17,1
71840,1,RE: Solicitud de archivo,9,4,34,4,2,2,532,532,0.17,1
71841,1,Re: Solicitud de archivo,1,1,34,2,3,3,532,674,265.20,0
71842,1,Ingreso al TEC Digital,2,1,25,2,3,3,532,532,0.03,1
71843,1,Ingreso al TEC Digital,2,3,25,2,3,3,532,532,0.17,1
71844,1,Cambio de permisos en carpetas,2,3,16,6,3,3,532,532,0.00,1
71845,1,"Por favor eliminar estudiante del TECDIGITAL, Raquel Fonseca Vargas",2,3,5,2,3,3,532,532,0.77,1
71846,1,Ingreso al TEC Digital,2,3,25,2,3,3,532,532,0.45,1
71847,1,Añadir estudiantes a comunidad,5,3,7,6,3,3,532,532,0.00,1
71848,1,Archivos Excel para TEC Digital de programas Inglés TEC I bimestre 2026,9,4,35,4,3,2,532,532,0.60,1
71849,1,Archivos Excel para TEC Digital de programas Inglés TEC I bimestre 2026,2,1,21,2,3,3,532,563,70.85,0
71850,1,Acceso Cátedras tecDigital,5,3,7,2,3,3,532,532,1.27,1
71851,1,RE: Solicitud de ayuda para divulgación para asistencia,1,1,27,2,3,3,532,532,0.58,1
71852,1,Añadir estudiantes a la Cátedra de Dibujo Industrial,10,1,7,2,3,3,532,596,92.92,0
71853,1,cambio de apellidos,5,1,12,2,3,3,532,532,0.00,1
71854,1,agregar nombre,5,1,12,2,3,3,532,532,0.00,1
71855,1,Problemas de acceso a TEC Digital - Juan Alpízar (Carné 2016131839),5,1,11,2,3,3,532,563,71.75,0
71856,1,Nota Corriente Alterna,7,3,28,3,3,3,532,563,69.37,0
71857,1,Problemas con mi contraseña,8,1,1,2,3,3,532,674,260.85,0
71859,1,Pregunta sobre póliza estudiantil,5,1,34,2,3,3,1787,563,48.43,0
71860,1,Solicitud de Acceso a Turnitin,10,1,18,2,3,3,1787,563,38.08,0
71862,1,Verificación,5,3,11,2,3,3,1789,563,24.57,0
71863,1,Acceso al TEC Digital,10,1,2,2,3,3,1789,563,23.68,0
71864,1,Problemas con accesos a cuenta TEC,5,1,11,2,3,3,1789,563,21.83,0
71865,1,Notificacion,5,3,28,3,3,3,1789,563,20.57,0
71866,1,Actualización datos por cambio de carrera,5,3,11,3,3,3,563,563,8.52,0
71867,1,agregar a curso,5,1,5,6,3,3,563,563,0.00,1
71868,1,Incorporar usuario a estos cursos.,1,1,6,2,3,3,563,563,1.15,1
71869,1,Agregar administradores a cursos Bimestre 2-2026,1,1,6,2,3,3,563,563,3.25,1
71870,1,INCORPORACION EN CURSOS AE,10,1,6,2,3,3,563,633,79.57,0
71872,1,RE: INCORPORACION EN CURSOS AE,3,1,6,2,3,3,563,563,7.68,0
71873,1,RE: Solicitud de ayuda para divulgación para asistencia,1,1,27,2,3,3,563,563,7.68,0
71874,1,Activación del la cuenta del Tec Digital,5,1,1,2,3,3,563,614,49.68,0
71875,1,RE: Agregar administradores a cursos Bimestre 2-2026,1,3,6,2,3,3,563,563,5.98,0
71876,1,Solicitud de colaboración con cursos de laboratorio de Física,4,3,20,2,3,3,563,633,72.08,0
71877,1,Inclusión,5,5,33,5,3,3,563,563,0.00,1
71878,1,Actulaización catedra curso Ecuacionea difrenciales,3,1,4,2,3,3,563,563,6.12,0
71879,1,ACTIVAR CUENTA,5,1,2,6,3,3,563,563,0.00,1
71880,1,No puedo entrar al tecdigital,5,1,11,2,3,2,563,563,5.75,0
71881,1,Solicitud apertura TEC Digital: EXCEL AVANZADO 1 P425 GR 2 B I 2026,2,3,21,2,3,3,563,563,3.75,1
71882,1,Solicitud de acceso a Sharepoint.,5,3,11,2,3,3,563,563,2.57,1
71883,1,Divulgar,1,1,26,2,3,3,563,563,3.02,1
71884,1,Actualización de cursos,9,4,35,4,2,2,563,563,2.03,1
71885,1,Incorporación de profesor en comunidad.,3,3,7,3,3,3,563,563,1.50,1
71886,1,Correccion de nombre,5,1,12,5,3,3,563,563,0.00,1
71887,1,Ingreso al TEC Digital,2,3,25,2,3,3,563,563,1.68,1
71888,1,Acceso al Tec Digital,5,3,1,2,3,3,563,563,1.27,1
71889,1,Actualización de cursos,5,3,34,3,3,3,563,563,0.83,1
71890,1,Solicitud de asignación de grupos en TEC Digital,3,3,6,2,3,3,563,563,0.53,1
71891,1,Acceso a la plataforma,10,3,1,2,3,3,563,596,17.58,0
71892,1,actualización Cátedra Física General I,10,3,7,2,3,3,563,563,0.07,1
71893,1,Ayuda para entrar a la plataforma TEC-Digital,9,4,35,4,2,2,563,563,0.15,1
71894,1,Ayuda para el acceso a la plataforma,5,1,13,2,3,3,563,563,0.15,1
71895,1,Acceso al TEC Digital,5,3,1,6,3,3,563,563,0.00,1
71896,1,Acceso Tec Digital,5,1,2,2,3,3,563,596,13.80,0
71897,1,Solicitud para añadirme a la comunidad,5,1,7,2,3,3,563,596,13.03,0
71898,1,Consulta inclusión y reflejo de cursos,5,1,5,2,3,3,563,596,16.03,0
71899,1,Ayuda no puedo ingresar al correo,5,1,38,2,3,3,563,596,10.70,0
71900,1,Necesito soporte tecnico,10,1,11,2,3,3,563,614,41.47,0
71902,1,Incluir estudiantes en Laboratorio de proyectos I,10,3,5,6,3,3,596,596,1.62,1
71903,1,Consulta sobre actualizacion de cursos,8,1,5,2,3,3,596,596,0.32,1
71904,1,Agregar cuentas como profesor asociado en cursos de Tec Digital - II Bimestre 2026,10,1,6,2,3,3,596,596,0.20,1
71905,1,Inclusión a comunidades,10,3,7,6,3,3,596,596,0.00,1
71906,1,acceso plataforma,5,3,5,2,3,3,596,596,0.35,1
71907,1,Ingreso al TEC Digital,2,3,25,2,3,3,596,596,0.22,1
71908,1,Problemas recurrentes con la matrícula,1,1,5,2,3,3,596,596,2.35,1
71909,1,Ayuda para ingreso a la plataforma,5,1,5,2,3,3,596,596,1.57,1
71910,1,ayuda para ingreso,5,1,5,2,3,3,596,596,0.73,1
71911,1,Ingreso al TEC Digital,2,1,25,2,3,3,596,596,0.33,1
71912,1,Actualización cursos tec digital,5,1,34,2,3,3,596,596,0.05,1
71913,1,Solicitud de Turnitin,10,1,18,2,3,3,596,596,0.53,1
71914,1,Actualizacion Cátedra Física General I,10,1,4,2,3,3,596,614,14.83,0
71915,1,Consulta,9,4,35,4,2,2,596,614,13.60,0
71916,1,Re: Consulta,9,4,35,2,2,2,614,614,2.15,1
71917,1,RE: Consulta,3,1,10,2,3,3,614,614,1.98,1
71918,1,Boleta perfil de ingreso 2026,5,1,11,2,3,3,614,633,22.78,0
71919,1,Ingreso al TEC Digital,2,1,25,2,3,3,614,614,0.17,1
71921,1,Problemas de acceso a TEC Digital – Usuario y contraseña inválidos,5,1,1,2,3,3,614,614,0.48,1
71922,1,Consulta,1,1,2,2,3,3,614,614,1.23,1
71923,1,Agregar estudiante a cátedra de cálculo superior,10,1,7,2,3,3,614,633,22.15,0
71924,1,Comunidad estudiantes de ingeniería en Materiales,5,1,7,2,3,3,614,614,0.68,1
71925,1,Cambio de profesor de curso,5,1,6,2,3,3,614,614,0.10,1
71926,1,Ingreso al TEC Digital,2,1,25,2,3,3,614,614,0.20,1
71927,1,Problemas con el dominio TEC,5,1,11,2,3,3,614,614,0.07,1
71928,1,Agregar estudiantes de grupo de inclusión Resistencia de Materiales a la cátedra.,10,1,4,2,3,3,614,614,0.08,1
71929,1,RV: MDE - Matrícula 2° bimestre 2026 - Gerencia de Logística y Cadena de Suministros,5,1,5,2,3,3,614,633,25.92,0
71930,1,Usuario de teams,5,1,11,2,3,3,614,614,1.58,1
71931,1,Solicitud de apertura de curso - TECDIGITAL,9,4,35,4,2,2,614,614,2.38,1
71932,1,Solicitud de cuentas y cambios.,1,1,10,2,3,3,614,614,2.42,1
71933,1,Necesito cambiar una comunidad por cambio de carrera,5,1,7,2,3,3,614,633,18.23,0
71934,1,Solicitud de apertura de curso - TECDIGITAL,10,1,21,2,3,3,614,651,46.15,0
71935,1,Solicitud actualización de grupos,10,1,6,2,3,3,614,633,17.92,0
71936,1,Inclusión,5,1,34,2,3,3,614,633,17.88,0
71937,1,Divulgar en la comunidad de San José,1,1,27,2,3,3,614,614,0.43,1
71938,1,Cambio de docente,1,1,6,2,3,3,614,614,0.50,1
71939,1,Problema al ingresar al TEC digital,5,1,1,2,3,3,614,674,138.18,0
71940,1,Correo institucional y TECDigital,8,1,1,2,3,3,614,651,36.90,0
71941,1,Por accidente pulse un boton del curso de fundamen...,5,1,5,2,3,3,614,633,10.38,0
71942,1,Toque el boton de darse de baja por accidente,5,1,5,2,3,3,614,633,10.33,0
71943,1,Acceso a plataforma tec digital,5,1,2,2,3,3,614,633,15.68,0
71944,1,Envió de lista de asistentes,1,1,5,2,3,3,633,633,0.63,1
71945,1,Consulta sobre expediente estudiantil,5,3,29,2,3,3,633,633,0.38,1
71946,1,Acceso al TEC Digital,5,3,1,5,3,3,633,633,0.00,1
71947,1,Ayuda a agregar estudiante a Cátedra,10,3,7,2,3,3,633,633,1.13,1
71948,1,Envió aviso estudiantes,1,1,27,2,3,3,633,633,1.70,1
71949,1,agregar estudiantes a comunidad,10,1,5,1,3,3,633,633,0.00,1
71951,1,Ingreso al TEC Digital,2,1,12,2,3,3,633,633,0.42,1
71952,1,Solicitud de agregar estudiantes a comunidad,10,1,7,2,3,3,633,663,89.97,0
71953,1,Problema con visualizar el resultado de las inclusiónes,5,1,34,2,3,3,633,651,16.45,0
71954,1,Ayuda con descarga de matriz de calificación,11,1,28,2,3,3,633,674,109.12,0
71955,1,Ayuda con microsoft authenticator,5,1,38,2,3,3,633,651,13.10,0
71956,1,Re: [Centro de Ayuda del TEC Digital] Actualización: Re: [Centro de Ayuda del TEC Digital] Actualización: Información de curso,5,1,11,2,3,3,633,697,138.98,0
71957,1,Fwd: Problemas para ingresar a la plataforma TEC Digital,5,1,1,2,3,3,633,651,13.42,0
71958,1,Solicitud,10,1,7,2,3,3,651,651,1.07,1
71959,1,Acceso a curso - Aseguramiento de la calidad del software GR 51,10,1,6,2,3,3,651,651,0.88,1
71960,1,Incorporación de estudiantes nuevos del PTEI al TEC Digital,1,1,21,2,3,3,651,651,0.35,1
71961,1,agregar a subgrupo,5,1,7,5,3,3,651,651,0.00,1
71962,1,RV: EIE-064-2026 Apertura curso MI3124 Dibujo Industrial,10,1,6,2,3,3,651,651,0.05,1
71963,1,RV: Solicitud de divulgación,1,1,26,2,3,3,651,674,91.90,0
71964,1,Favor incluir estudiante en el TECDIGITAL,10,3,7,2,3,3,651,651,0.75,1
71965,1,Solicitud de soporte para acceso a tecDigital,5,3,1,2,3,3,651,651,1.15,1
71966,1,Incluir un estudiante en la cátedra de Física General 3,5,1,7,2,3,3,651,651,0.18,1
71969,1,RE: [Centro de Ayuda del TEC Digital],10,1,7,2,3,3,651,663,67.82,0
71972,1,Solicitud de inclusión de estudiantes en la Comunidad de Cálculo Superior (MA-2104),10,1,4,2,3,3,663,674,23.28,0
71973,1,RE: Inclusión aprobada y solicitud de información - MA2104 Gr1,5,1,7,2,3,3,663,663,2.03,1
71974,1,Consulta sobre curso CE2201 - Grupo 2,10,1,6,2,3,3,663,663,0.67,1
71975,1,RV: Inclusiones,3,3,34,2,3,3,663,663,2.13,1
71976,1,Acceso a facampos@itcr.ac.cr a TECDigital,1,1,2,2,3,3,663,663,3.03,1
71977,1,Solicitud de actualizar grupo en comunidad de Escuela de Ingeniería en Computación,10,1,7,2,3,3,663,674,25.32,0
71978,1,Consulta sobre solicitud de inclusión,5,3,34,6,3,3,663,663,0.75,1
71979,1,Inclusiones sin registrar,5,4,35,4,2,2,663,663,0.55,1
71980,1,Re: [Centro de Ayuda del TEC Digital] Re: Acceso Tec Digital,5,1,16,2,3,3,663,663,0.12,1
71981,1,RE: Solicitud para agregar tutor a comunidad en TEC Digital,5,1,7,2,3,3,663,663,0.07,1
71982,1,Favor comunicar a todos los estudiantes sgte anuncio,10,1,26,2,3,3,663,674,16.28,0
71983,1,Por favor agregar un estudiante a la comunidad de Cálculo para Administración,10,3,7,2,3,3,663,674,15.20,0
71984,1,Acceso a grupo 18 de Dibujo Técnico,10,1,6,2,3,3,663,663,0.07,1
71985,1,agregar estudiante a una comunidad,5,3,7,2,3,3,663,674,15.00,0
71987,1,Cambio de escuela,5,1,11,2,3,3,663,674,17.80,0
71988,1,Problemas con el TEAMS,5,3,11,2,3,3,663,674,14.07,0
71989,1,**importante** acceso a las grabaciones de Conta IV lunes noche,5,1,11,2,3,3,663,674,11.28,0
71990,1,Solicitud de inclusión de estudiantes,10,1,38,2,3,2,674,674,0.58,1
71991,1,Solicitud de inclusión de estudiantes,10,3,4,2,3,3,674,674,4.20,0
71992,1,Solicitud de ayuda en usuario para estudiante Jason Bonilla,5,1,14,2,3,3,674,674,0.07,1
71993,1,Cambio de letra,1,1,11,2,3,3,674,674,0.08,1
71994,1,Inclusión de profesores en curso,10,1,6,2,3,3,674,674,0.08,1
71995,1,Solicitud de ayuda en usuario para estudiante Pablo Campos Serrano,1,1,14,2,3,3,674,674,0.08,1
71996,1,Incorporación de estudiantes tutores en comunidades de Física en tecDigital,10,1,7,2,3,3,674,674,0.20,1
71997,1,RV: Ingreso a TEC Digital,1,1,2,2,3,3,674,674,0.08,1
71998,1,Corrección de nombre,2,1,12,2,3,3,674,674,1.95,1
71999,1,Corregir,1,1,11,2,3,3,674,697,17.90,0
72000,1,Restablecimiento de contraseña a Docente,2,1,14,2,3,3,674,674,0.38,1
72001,1,Solicitud de ajuste de grupos,5,1,5,2,3,3,674,674,0.13,1
72002,1,Actualizar cátedra,10,1,4,2,3,3,674,674,0.15,1
72003,1,cambio de nombre,5,1,12,5,3,3,674,674,0.00,1
72005,1,Acceso Cátedra tecDigital,5,1,7,2,3,3,674,697,13.55,0
72006,1,Activación de curso en el TECDigital,5,1,5,2,3,3,697,697,0.18,1
72007,1,Solicitud de asistencia: Deshabilitar autenticación de dos factores - Fabián de Jesus Soto Vargas,5,1,38,2,3,3,697,697,0.15,1
72008,1,Perdida de verificación de sistema dos pasos para ingresar a Office y Outlook,7,1,38,2,3,3,697,697,0.03,1
72009,1,Solicitud de enlace de pago para Módulo II,8,1,11,2,3,3,697,697,0.05,1
72010,1,Materia no incluida,5,1,11,2,3,3,697,697,0.68,1
72011,1,Divulgar,1,1,26,2,3,3,697,697,0.60,1
72012,1,Consulta,10,1,6,2,3,3,697,697,1.98,1
72013,1,Solicitud de ayuda en cuenta,1,1,14,2,3,3,697,697,0.05,1
72014,1,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL A225,2,1,21,2,3,3,697,697,1.70,1
72015,1,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN A225,2,1,21,2,3,3,697,697,2.05,1
72016,1,Cuenta que requiere atención,1,1,14,2,3,3,697,697,0.03,1
72017,1,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL B225,2,1,21,2,3,3,697,697,1.75,1
72018,1,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN B225,2,1,21,2,3,3,697,697,2.07,1
72019,1,Banner Matlab,10,1,27,2,3,3,697,740,47.63,0
72020,1,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN B125,2,1,21,2,3,3,697,697,1.97,1
72021,1,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN A125,2,1,21,2,3,3,697,697,1.93,1
72022,1,Solicitud apertura TEC Digital: PROYECTO DE GRADUACIÓN C125,2,1,21,2,3,3,697,697,2.02,1
72023,1,INCLUIR EN COMUNIDAD CATEDRA DINAMICA 2026.,5,1,7,2,3,3,697,697,2.38,1
72024,1,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 2 A325,2,1,21,2,3,3,697,697,1.90,1
72025,1,Solicitud apertura TEC Digital: HERRAMIENTAS PARA LA SOLUCIÓN DE PROBLEMAS A325,2,1,21,2,3,3,697,697,2.02,1
72026,1,Solicitud apertura TEC Digital: HERRAMIENTAS PARA LA SOLUCIÓN DE PROBLEMAS B325,2,1,21,2,3,3,697,697,2.07,1
72027,1,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 2 B325,2,1,21,2,3,3,697,697,1.98,1
72028,1,Solicitud de sincronizacion de datos en plataforma,5,1,12,2,3,3,697,697,2.73,1
72029,1,RE: Problemas con el Tec digital,5,1,5,2,3,3,697,697,0.52,1
72030,1,Solicitud de asignación de cursos,10,1,6,2,3,3,697,697,0.45,1
72031,1,Fwd: ImprPant.,5,1,2,2,3,3,697,697,0.83,1
72032,1,solicitud de ayuda con comunidad Tutorías Elementos Activos,10,1,7,2,3,3,697,697,1.12,1
72034,1,Mi cuenta se encuentra fuera del tenant del TEC,5,1,11,2,3,3,697,697,0.20,1
72035,1,Solicitud apertura TEC Digital: Cursos nivelatorios de Estadística MQ,10,1,23,2,3,3,697,788,158.68,0
72036,1,Solicitud de acceso a Turnitin,10,1,18,2,3,3,697,727,13.43,0
72037,1,Solicitud de Soporte por no activacion del Tec Digital,10,3,2,2,3,3,697,727,11.65,0
72039,1,Duda Usuario s.rodriguez@estudiantec.cr,5,1,7,2,3,3,727,727,0.13,1
72040,1,Problemas de acceso al correo personal ITCR,5,3,11,2,3,3,727,727,0.43,1
72041,1,Re: Problemas de acceso al correo personal ITCR,5,3,11,2,3,3,727,727,0.05,1
72042,1,Solicitud de actividad estudiantil,10,1,28,2,3,3,727,740,23.93,0
72043,1,Actualización de curso,10,1,6,2,3,3,727,727,2.83,1
72044,1,Inclusión nuevos estudiantes,2,3,25,2,3,3,727,727,0.30,1
72045,1,Consulta sobre cambio de contraseña en TEC Digital,5,3,11,2,3,3,727,727,0.12,1
72046,1,Solicitud de actualización de estudiantes,10,1,4,2,3,3,727,727,0.98,1
72047,1,Solicitud de inclusión de estudiante en la Comunidad de Cálculo Superior (MA-2104),10,3,7,2,3,3,727,727,1.45,1
72048,1,Ingresar estudiante asistente a la comunidad,10,1,7,2,3,3,727,727,0.05,1
72049,1,Restablecimiento de contraseña a estudiante,2,3,14,2,3,3,727,727,0.12,1
72050,1,Restablecimiento de contraseña a estudiante,2,3,14,2,3,3,727,727,0.07,1
72051,1,Consulta,10,3,11,2,3,3,727,727,0.20,1
72053,1,Introducción a cátedra de Física General II,5,1,7,2,3,3,727,740,8.80,0
72054,1,Creación de GAAPs,5,1,30,2,3,3,740,825,247.45,0
72055,1,Apoyo corrección de nombre,10,1,12,2,3,3,740,740,3.03,1
72056,1,Solicitud apertura TEC Digital: EXCEL INTERMEDIO A126 GR 1 B I 2026,2,1,21,2,3,3,740,740,1.80,1
72057,1,Divulgar,1,1,27,2,3,3,740,740,3.92,1
72058,1,Problemas con el autenticador,5,1,11,2,3,3,740,740,0.93,1
72059,1,Re: Solicitud de acceso a funcionalidad de expediente estudiantil,1,1,10,2,3,3,740,740,3.90,1
72060,1,Incluir estudiante en comunidad,3,1,7,2,3,3,740,740,0.13,1
72061,1,Solicitud apertura TEC Digital: COSTOS DE PRODUCCIÓN A225,2,3,21,2,3,3,740,740,2.05,1
72062,1,Solicitud apertura TEC Digital: COSTOS DE PRODUCCIÓN B225,2,3,21,2,3,3,740,740,2.03,1
72063,1,Solicitud apertura TEC Digital: ESTADÍSTICA A325,2,3,21,2,3,3,740,740,2.15,1
72064,1,Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos,10,1,6,2,3,3,740,740,1.43,1
72065,1,Solicitud,1,3,5,2,3,3,740,740,0.17,1
72066,1,Re: solicitud de apertura de un curso en Educación Continua,1,1,22,2,3,3,740,740,0.63,1
72067,1,Re: solicitud de apertura de un curso en Educación Continua,1,1,22,2,3,3,740,740,2.15,1
72068,1,Error en la página web,7,3,11,2,3,3,740,740,0.22,1
72069,1,RE: [Centro de Ayuda del TEC Digital] Re: Solicitud de agregar estudiantes a comunidad,10,3,7,2,3,3,740,740,0.20,1
72070,1,Problema con la Cátedra de Física 3,5,1,7,2,3,3,740,740,0.12,1
72071,1,Solicitud apertura TEC Digital: Proyecto de Graduación TSP A125,2,3,21,2,3,3,740,740,0.45,1
72072,1,Solicitud apertura TEC Digital: Proyecto de Graduación TSP B125,2,1,21,2,3,3,740,740,0.30,1
72073,1,Reporte de casos,5,1,11,5,3,3,740,825,237.58,0
72074,1,RV: Publicación de mensaje a toda la comunidad estudiantil,1,5,26,6,3,3,740,740,0.28,1
72075,1,RV: CIM-036-2026,10,3,5,2,3,3,740,762,68.30,0
72077,1,Reingreso al curso Sensores y Actuadores,5,3,5,3,3,3,1958,762,49.03,0
72078,1,Consulta,10,3,19,2,3,3,1958,762,43.95,0
72079,1,Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,9,4,35,2,2,2,1958,762,42.80,0
72081,1,Duda sobre agregarme a la cátedra.,5,3,7,2,3,3,1961,762,27.45,0
72083,1,RE: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,9,4,35,6,2,2,762,775,23.98,0
72084,1,RE: CIM-036-2026,1,3,5,2,3,3,762,762,5.87,0
72085,1,Re: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia,1,1,11,2,3,3,762,775,25.03,0
72087,1,"Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",10,3,7,2,3,3,762,762,4.25,0
72088,1,RV: Talleres Marzo - TEC Digital,1,1,28,2,3,3,762,775,21.90,0
72089,1,consulta para llevar los talleres-profesores nuevos,1,3,40,2,3,3,762,762,4.08,0
72090,1,RV: Estudiante Stefany Mathiew-TECDIGITAL,5,3,5,2,3,3,762,762,2.90,1
72091,1,RE: Enlace docente y tutor/a individual,10,3,7,2,3,3,762,762,2.58,1
72092,1,problemas con leccion de excel,7,3,11,2,3,3,762,762,1.45,1
72093,1,RE: Enlace docente y tutor/a individual,10,3,7,2,3,3,762,762,0.35,1
72094,1,"Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",10,3,7,2,3,3,762,762,0.12,1
72095,1,RE: Talleres Marzo - TEC Digital,10,1,28,2,3,3,762,775,18.35,0
72096,1,RE: Tutoria Mate discreta,10,3,7,2,3,3,762,762,0.07,1
72097,1,Historial de Carga TEC Digital,5,3,28,2,3,3,762,775,16.45,0
72099,1,Re: [Centro de Ayuda del TEC Digital] Re: Solicitud de actualización de estudiantes,10,1,4,2,3,3,775,775,3.42,1
72100,1,Expediente estudiantil,8,1,29,6,3,3,775,775,0.00,1
72101,1,Agregar estudiante a comunidad,3,1,7,2,3,3,775,775,1.03,1
72102,1,agregar a catedra,5,1,7,6,3,3,775,775,0.00,1
72103,1,Divulgar,1,1,26,2,3,3,775,804,42.18,0
72104,1,"Saludos, el enlace",10,1,40,2,3,3,775,788,17.75,0
72105,1,Refresco general de los integrantes de la comunidad del tecDigital.,10,1,4,2,3,3,775,775,0.80,1
72106,1,RE: Talleres Marzo - TEC Digital,10,1,28,2,3,3,775,775,1.23,1
72107,1,Ingreso al TEC Digital,2,1,25,2,3,3,775,775,0.70,1
72108,1,cuentas cursos tecnico en Electromecánica,2,1,21,2,3,3,775,788,19.12,0
72109,1,RE: [Centro de Ayuda del TEC Digital] Re: Aparentes inconsistencias en el Gestor de Atributos,10,1,31,2,3,3,775,788,18.00,0
72110,1,Consulta notas,7,1,11,2,3,3,775,788,16.15,0
72111,1,Solicitud de acceso a la cátedra de Matemáticas,5,1,7,2,3,3,775,788,10.28,0
72113,1,Solicitud de asignación de contraseña para perfil,8,1,11,2,3,3,788,788,1.78,1
72114,1,problemas con semana 3 excel,8,1,11,2,3,3,788,788,2.42,1
72115,1,Apoyo SMS - Estudio de Perfil de ingreso,1,1,27,2,3,3,788,804,25.17,0
72116,1,Problema con entrega de Imagen,5,1,28,2,3,3,788,788,4.20,0
72117,1,cierre de curso,10,1,6,2,3,3,788,788,0.80,1
72118,1,Solicitud de permiso plataforma Tec Digital,9,4,35,2,2,2,788,788,1.83,1
72119,1,RE: Solicitud de permiso plataforma Tec Digital,1,1,5,2,3,3,788,788,3.48,1
72120,1,Consulta carga de archivo,9,4,28,2,2,2,788,788,1.78,1
72121,1,Consulta carga de archivo,5,1,28,2,3,3,788,788,1.45,1
72122,1,Solicitud de publicación,1,1,27,2,3,3,788,788,0.22,1
72123,1,agregar a catedras,5,1,7,6,3,3,788,788,0.00,1
72124,1,RE: [Centro de Ayuda del TEC Digital] Re: Consulta sobre correos de carrera,5,1,7,2,3,3,788,818,38.13,0
72125,1,Consulta sobre entrega,10,3,28,2,3,3,804,804,2.28,1
72127,1,acceso Tec Digital,1,1,21,2,3,3,804,804,0.60,1
72128,1,Cambio de nombre en la plataforma,5,3,12,5,3,3,804,804,0.00,1
72129,1,Re: [Centro de Ayuda del TEC Digital] Re: Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos,10,1,4,2,3,3,804,804,3.55,1
72130,1,Colaboración con cuenta de tec digital,2,1,14,2,3,3,804,804,3.32,1
72131,1,Inclusion Luciano Vincenti Pérez,5,1,5,2,3,3,804,804,0.35,1
72132,1,Solicitud Herramienta Turnitin,5,1,18,2,3,3,804,804,0.07,1
